CCSS ID,Standard Group,Grade Group,Category,OLO ID,OLO Description
11-12.L.1.a,OLO ELA,High School,Grammar & Usage,OLO.GU.11.12.1,"Vary the subject of sentences with different phrases that function as nouns. (e.g. noun phrases, infinitive phrases, gerund phrases)"
11-12.L.1.a,OLO ELA,High School,Grammar & Usage,OLO.GU.11.12.1,"Use introductory words, phrases, and clauses that serve the purpose and build the transitions in a text (such as in argument and counter-argument)"
11-12.L.1.b,OLO ELA,High School,Grammar & Usage,OLO.GU.11.12.1,"Correct for subject and predicate agreement consistent with the mood, tense, and voice of the verb."
11-12.L.1.b,OLO ELA,High School,Grammar & Usage,OLO.GU.11.12.1,Correct the mood of the sentence in relationship to its structure. (e.g. subjunctive mood in conditional dependent clauses)
11-12.L.1.a,OLO ELA,High School,Grammar & Usage,OLO.GU.11.12.1,"Vary the structure of sentences in paragraphs to build relative relationships of time, comparison, and cause/effect."
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,"Recognize and correct punctuation for parallelism between words, phrases, and clauses."
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,Avoid and revise comma errors that confuse meaning or interfere with the structure of sentences and paragraphs across a text.
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,Avoid and correct comma splices with the addition of proper end punctuation.
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,Avoid and correct comma splices with the proper combination of phrases and clauses.
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,"Hyphenate correctly to form compound modifiers, nouns, and verb forms."
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,Mark parenthetical statements and elements with the correct use of emdashes. (e.g. It was delivered—nearly three months late—to the wrong address.)
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,"Add and revise endashes to correctly connect prefixes, numbers, written numerals, a range or an opposition (e.g. the years between1966–1969; The Hawks beat the Badgers 24–8)."
11-12.2.a,OLO ELA,High School,Mechanics,OLO.M.11.12.1,Add correct punctuation and capitalization for quotations and for a standard form of citations.
